HST_ID,CHSTNAME,HST_KURZ,SUM_DWV,SUM_DTV,EIN_DWV,AUS_DWV,EIN_DTV,AUS_DTV,NHSTID,DIVA_NR,CNAME,VTYP,ZONEN,LINIEN,E,N,lng,lat
150,"Zürich, Luchswiesen",LUCH,3535.5254980079694,3129.00789041096,1808.5459362549798,1726.97956175299,1602.64473972603,1526.3631506849301,8591263.0,1587,Zürich,"Bus,Tram",110.0,"9,94,787,N11",2686591,1251306,8.585874777699999,47.406876744399995
440,"Zürich, Tobelhof",TOBE,310.01,277.898547945206,142.81,167.19999999999996,127.73449315068501,150.164054794521,8591396.0,2671,Zürich,Bus,110.0,"751,N17",2686638,1248661,8.5859850275,47.383083452200005
151,"Zürich, Altried",ALTR,2785.3780876494097,2448.00191780822,1399.1353784860598,1386.24270916335,1232.4587945205499,1215.54312328767,8587652.0,88,Zürich,"Bus,Tram",110.0,"9,94,759,787,N11",2686987,1251190,8.5910980851,47.4057813428
690,"Küsnacht ZH, Himmelistrasse",HIST,110.07,89.22019178082199,56.63,53.44,44.867095890410994,44.353095890411,8576219.0,1189,Küsnacht ZH,Bus,140.0,916,2687221,1240972,8.592207817,47.313856642
468,"Wallisellen, Glatt (Bus)",WGLA,1793.84,1614.44493150685,904.57,889.27,817.1509863013699,797.2939452054788,8587651.0,2983,Wallisellen,Bus,121.0,"94,759,787,N11",2687322,1251575,8.5956109947,47.4091993828
599,"Dübendorf, Giessen",DGIE07,1089.7,825.2852602739731,558.01,531.69,421.4843013698629,403.80095890411,8590561.0,6660,Dübendorf,Tram,121.0,12,2688243,1250805,8.6076601451,47.4021518631
19,"Itschnach, Fallacher",ITFA,591.61,511.221232876713,280.79,310.82,239.68046575342498,271.540767123288,8576215.0,1342,Itschnach,Bus,140.0,"912,919,N18",2688245,1242674,8.6060841032,47.3290272205
753,"Dübendorf, Meiershofstrasse",MEHO,0.0,2.18257534246575,0.0,0.0,0.557041095890411,1.62553424657534,8590576.0,1627,Dübendorf,Bus,121.0,"752,759,N17",2688701,1250206,8.6136079648,47.39670342189999
446,"Dübendorf, Högler",DHOG,342.16658,281.689292,144.18,197.98658,115.69167123287701,165.99762076712298,8590567.0,1273,Dübendorf,Bus,121.0,"743,744,745,754,N17",2688793,1249660,8.6147180693,47.3917807438
721,"Zollikerberg, Sennhof",SENN,69.8,47.999452054794595,39.8,30.0,27.3693150684932,20.630136986301398,8591027.0,2375,Zollikerberg,Bus,140.0,917,2688930,1244753,8.615557626900001,47.347632358199995
709,"Zumikon, Dorfzentrum",DOZE,176.31,133.794547945205,99.78,76.53,75.1550136986301,58.6395342465753,8576226.0,705,Zumikon,Bus,140.0,919,2689528,1243112,8.6231427613,47.3327933747
577,"Pfaffhausen, Pfaffenstein",PFAF,182.072,157.25855342465798,103.67,78.402,87.98052054794519,69.27803287671229,8590752.0,1871,Pfaffhausen,Bus,121.0,"704,N19",2689877,1247094,8.6285584502,47.36855716229999
758,"Dübendorf, Innovationspark",DINN07,0.0,1.23232876712329,0.0,0.0,0.028493150684931,1.2038356164383601,8590556.0,753,Dübendorf,Bus,121.0,"759,N17",2689968,1251221,8.630593019700001,47.4056596095
511,"Fällanden, Eggler",EGGL,135.722,108.80071780821899,68.514,67.208,54.45883287671229,54.3418849315068,8590605.0,750,Fällanden,Bus,121.0,"704,705,744,N19",2690337,1247438,8.6347171314,47.3715879304
585,"Benglen, Bodenacher",BEBO,615.384,506.73244931506895,319.28,296.104,262.879561643836,243.852887671233,8591825.0,445,Benglen,Bus,121.0,"703,704,705,N19",2690649,1246280,8.638613013099999,47.3611309277
516,"Ebmatingen, Dorf",EBDO,1032.67,859.8669315068498,541.804,490.866,449.859956164384,410.006975342466,8591828.0,738,Ebmatingen,Bus,121.0,"701,744,N16",2690846,1245200,8.641001381,47.351391094200004
454,"Fällanden, Jugendherberge",FJUG,14.17618,16.1177566575343,7.98952,6.18666,8.22402608219178,7.893730575342469,8590608.0,3133,Fällanden,Bus,121.0,743,2691783,1246140,8.6535935261,47.3597149266
519,"Aesch bei Maur, Zollingerheim",ZOLL,42.23,29.040356164383503,22.22,20.01,15.280054794520499,13.760301369863,8590488.0,6599,Aesch bei Maur,Bus,130.0,744,2692048,1242471,8.6563472013,47.3266817154
456,"Maur, Dorf",MDOR,620.172,521.117402739726,313.06,307.112,263.786191780822,257.331210958904,8590713.0,678,Maur,Bus,130.0,"701,743,N16",2693027,1244021,8.6696181383,47.3404838904
705,"Volketswil, Hofwisen",VHOF07,56.792,51.11822465753429,33.126,23.666,30.123906849315105,20.9943178082192,8588096.0,3740,Volketswil,Bus,121.0,"704,721,726,727",2693212,1248543,8.6730070429,47.38112491770001
458,"Maur, See",MSEE,326.65,319.412630136986,177.072,149.578,176.232416438356,143.18021369863,8590716.0,2342,Maur,Bus,130.0,"701,743,N16",2693711,1243986,8.6786604393,47.3400722596
119,"Zürich, Bahnhof Stadelhofen",BSTA,38094.995179282894,32046.1664383561,19818.9075298805,18276.0876494024,16698.9391506849,15347.2272876712,,119,Zürich,"Bus, Tram",,,2683740,1246736,8.5472514422,47.366145970699996
